player,frame,ball_x,ball_y,ball_vx,ball_vy,self_px,opp_px,ball_served,serving_is_self,blocker_x,pred_landing_x,prev1_ball_vx,prev1_ball_vy,prev1_self_px,prev2_ball_vx,prev2_ball_vy,prev2_self_px,action,landing_dx,time_to_land,ball_speed_abs
1P,32,183,193,-7,-7,160,135,1,1,150,69.0,-7,-7,160,-7.0,-7.0,160.0,MOVE_RIGHT,-91.0,0.2833333333333333,9.899494936611665
2P,32,183,193,-7,-7,135,160,1,0,150,69.0,-7,-7,135,-7.0,-7.0,135.0,MOVE_LEFT,-66.0,0.2833333333333333,9.899494936611665
1P,33,176,186,-7,-7,160,130,1,1,155,69.0,-7,-7,160,-7.0,-7.0,160.0,MOVE_RIGHT,-91.0,0.26666666666666666,9.899494936611665
2P,33,176,186,-7,-7,130,160,1,0,155,69.0,-7,-7,130,-7.0,-7.0,135.0,MOVE_LEFT,-61.0,0.26666666666666666,9.899494936611665
1P,34,169,179,-7,-7,160,125,1,1,160,69.0,-7,-7,160,-7.0,-7.0,160.0,MOVE_RIGHT,-91.0,0.25,9.899494936611665
2P,34,169,179,-7,-7,125,160,1,0,160,69.0,-7,-7,125,-7.0,-7.0,130.0,MOVE_LEFT,-56.0,0.25,9.899494936611665
1P,35,162,172,-7,-7,160,120,1,1,165,69.0,-7,-7,160,-7.0,-7.0,160.0,NONE,-91.0,0.23333333333333334,9.899494936611665
2P,35,162,172,-7,-7,120,160,1,0,165,69.0,-7,-7,120,-7.0,-7.0,125.0,MOVE_LEFT,-51.0,0.23333333333333334,9.899494936611665
1P,36,155,165,-7,-7,160,115,1,1,170,69.0,-7,-7,160,-7.0,-7.0,160.0,NONE,-91.0,0.21666666666666667,9.899494936611665
2P,36,155,165,-7,-7,115,160,1,0,170,69.0,-7,-7,115,-7.0,-7.0,120.0,MOVE_LEFT,-46.0,0.21666666666666667,9.899494936611665
1P,37,148,158,-7,-7,160,110,1,1,165,69.0,-7,-7,160,-7.0,-7.0,160.0,MOVE_LEFT,-91.0,0.2,9.899494936611665
2P,37,148,158,-7,-7,110,160,1,0,165,69.0,-7,-7,110,-7.0,-7.0,115.0,MOVE_LEFT,-41.0,0.2,9.899494936611665
1P,38,141,151,-7,-7,155,105,1,1,160,69.0,-7,-7,155,-7.0,-7.0,160.0,MOVE_LEFT,-86.0,0.18333333333333332,9.899494936611665
2P,38,141,151,-7,-7,105,155,1,0,160,69.0,-7,-7,105,-7.0,-7.0,110.0,MOVE_LEFT,-36.0,0.18333333333333332,9.899494936611665
1P,39,134,144,-7,-7,150,100,1,1,155,69.0,-7,-7,150,-7.0,-7.0,155.0,MOVE_LEFT,-81.0,0.16666666666666666,9.899494936611665
2P,39,134,144,-7,-7,100,150,1,0,155,69.0,-7,-7,100,-7.0,-7.0,105.0,MOVE_LEFT,-31.0,0.16666666666666666,9.899494936611665
1P,40,127,137,-7,-7,145,95,1,1,150,69.0,-7,-7,145,-7.0,-7.0,150.0,MOVE_LEFT,-76.0,0.15,9.899494936611665
2P,40,127,137,-7,-7,95,145,1,0,150,69.0,-7,-7,95,-7.0,-7.0,100.0,MOVE_LEFT,-26.0,0.15,9.899494936611665
1P,41,120,130,-7,-7,140,90,1,1,145,69.0,-7,-7,140,-7.0,-7.0,145.0,MOVE_LEFT,-71.0,0.13333333333333333,9.899494936611665
2P,41,120,130,-7,-7,90,140,1,0,145,69.0,-7,-7,90,-7.0,-7.0,95.0,MOVE_LEFT,-21.0,0.13333333333333333,9.899494936611665
1P,42,113,123,-7,-7,135,85,1,1,140,69.0,-7,-7,135,-7.0,-7.0,140.0,MOVE_LEFT,-66.0,0.11666666666666667,9.899494936611665
2P,42,113,123,-7,-7,85,135,1,0,140,69.0,-7,-7,85,-7.0,-7.0,90.0,MOVE_LEFT,-16.0,0.11666666666666667,9.899494936611665
1P,43,106,116,-7,-7,130,80,1,1,135,69.0,-7,-7,130,-7.0,-7.0,135.0,MOVE_RIGHT,-61.0,0.1,9.899494936611665
2P,43,106,116,-7,-7,80,130,1,0,135,69.0,-7,-7,80,-7.0,-7.0,85.0,MOVE_LEFT,-11.0,0.1,9.899494936611665
1P,44,99,109,-7,-7,135,75,1,1,130,69.0,-7,-7,135,-7.0,-7.0,130.0,MOVE_LEFT,-66.0,0.08333333333333333,9.899494936611665
2P,44,99,109,-7,-7,75,135,1,0,130,69.0,-7,-7,75,-7.0,-7.0,80.0,MOVE_LEFT,-6.0,0.08333333333333333,9.899494936611665
1P,45,92,102,-7,-7,130,70,1,1,125,69.0,-7,-7,130,-7.0,-7.0,135.0,MOVE_LEFT,-61.0,0.06666666666666667,9.899494936611665
2P,45,92,102,-7,-7,70,130,1,0,125,69.0,-7,-7,70,-7.0,-7.0,75.0,MOVE_LEFT,-1.0,0.06666666666666667,9.899494936611665
1P,46,85,95,-7,-7,125,65,1,1,120,69.0,-7,-7,125,-7.0,-7.0,130.0,MOVE_LEFT,-56.0,0.05,9.899494936611665
2P,46,85,95,-7,-7,65,125,1,0,120,69.0,-7,-7,65,-7.0,-7.0,70.0,MOVE_LEFT,4.0,0.05,9.899494936611665
1P,47,78,88,-7,-7,120,60,1,1,115,69.0,-7,-7,120,-7.0,-7.0,125.0,MOVE_LEFT,-51.0,0.03333333333333333,9.899494936611665
2P,47,78,88,-7,-7,60,120,1,0,115,69.0,-7,-7,60,-7.0,-7.0,65.0,MOVE_LEFT,9.0,0.03333333333333333,9.899494936611665
1P,48,71,81,-7,-7,115,55,1,1,110,69.0,-7,-7,115,-7.0,-7.0,120.0,MOVE_LEFT,-46.0,0.016666666666666666,9.899494936611665
2P,48,71,81,-7,-7,55,115,1,0,110,69.0,-7,-7,55,-7.0,-7.0,60.0,MOVE_LEFT,14.0,0.016666666666666666,9.899494936611665
1P,49,64,80,-10,7,110,50,1,1,105,35.0,-10,7,110,-7.0,-7.0,115.0,MOVE_LEFT,-75.0,0.8,12.206555615733702
2P,49,64,80,-10,7,50,110,1,0,105,35.0,-10,7,50,-7.0,-7.0,55.0,MOVE_LEFT,-15.0,0.8,12.206555615733702
1P,50,54,87,-10,7,105,45,1,1,100,35.0,-10,7,105,-10.0,7.0,110.0,MOVE_LEFT,-70.0,0.7833333333333333,12.206555615733702
2P,50,54,87,-10,7,45,105,1,0,100,35.0,-10,7,45,-10.0,7.0,50.0,MOVE_LEFT,-10.0,0.7833333333333333,12.206555615733702
1P,51,44,94,-10,7,100,40,1,1,95,35.0,-10,7,100,-10.0,7.0,105.0,MOVE_LEFT,-65.0,0.7666666666666667,12.206555615733702
2P,51,44,94,-10,7,40,100,1,0,95,35.0,-10,7,40,-10.0,7.0,45.0,MOVE_LEFT,-5.0,0.7666666666666667,12.206555615733702
1P,52,34,101,-10,7,95,35,1,1,90,35.0,-10,7,95,-10.0,7.0,100.0,MOVE_LEFT,-60.0,0.75,12.206555615733702
2P,52,34,101,-10,7,35,95,1,0,90,35.0,-10,7,35,-10.0,7.0,40.0,MOVE_RIGHT,0.0,0.75,12.206555615733702
1P,53,24,108,-10,7,90,40,1,1,85,35.0,-10,7,90,-10.0,7.0,95.0,MOVE_LEFT,-55.0,0.7333333333333333,12.206555615733702
2P,53,24,108,-10,7,40,90,1,0,85,35.0,-10,7,40,-10.0,7.0,35.0,MOVE_LEFT,-5.0,0.7333333333333333,12.206555615733702
1P,54,14,115,-10,7,85,35,1,1,80,35.0,-10,7,85,-10.0,7.0,90.0,MOVE_LEFT,-50.0,0.7166666666666667,12.206555615733702
2P,54,14,115,-10,7,35,85,1,0,80,35.0,-10,7,35,-10.0,7.0,40.0,MOVE_LEFT,0.0,0.7166666666666667,12.206555615733702
1P,55,4,122,-10,7,80,30,1,1,75,35.0,-10,7,80,-10.0,7.0,85.0,MOVE_LEFT,-45.0,0.7,12.206555615733702
2P,55,4,122,-10,7,30,80,1,0,75,35.0,-10,7,30,-10.0,7.0,35.0,MOVE_LEFT,5.0,0.7,12.206555615733702
1P,56,0,129,10,7,75,25,1,1,70,35.0,10,7,75,-10.0,7.0,80.0,MOVE_LEFT,-40.0,0.6833333333333333,12.206555615733702
2P,56,0,129,10,7,25,75,1,0,70,35.0,10,7,25,-10.0,7.0,30.0,MOVE_RIGHT,10.0,0.6833333333333333,12.206555615733702
1P,57,10,136,10,7,70,30,1,1,65,35.0,10,7,70,10.0,7.0,75.0,NONE,-35.0,0.6666666666666666,12.206555615733702
2P,57,10,136,10,7,30,70,1,0,65,35.0,10,7,30,10.0,7.0,25.0,NONE,5.0,0.6666666666666666,12.206555615733702
1P,58,20,143,10,7,70,30,1,1,60,35.0,10,7,70,10.0,7.0,70.0,MOVE_LEFT,-35.0,0.65,12.206555615733702
2P,58,20,143,10,7,30,70,1,0,60,35.0,10,7,30,10.0,7.0,30.0,NONE,5.0,0.65,12.206555615733702
1P,59,30,150,10,7,65,30,1,1,55,35.0,10,7,65,10.0,7.0,70.0,MOVE_LEFT,-30.0,0.6333333333333333,12.206555615733702
2P,59,30,150,10,7,30,65,1,0,55,35.0,10,7,30,10.0,7.0,30.0,MOVE_RIGHT,5.0,0.6333333333333333,12.206555615733702
1P,60,40,157,10,7,60,35,1,1,50,35.0,10,7,60,10.0,7.0,65.0,MOVE_LEFT,-25.0,0.6166666666666667,12.206555615733702
2P,60,40,157,10,7,35,60,1,0,50,35.0,10,7,35,10.0,7.0,30.0,MOVE_RIGHT,0.0,0.6166666666666667,12.206555615733702
1P,61,50,164,10,7,55,40,1,1,45,35.0,10,7,55,10.0,7.0,60.0,NONE,-20.0,0.6,12.206555615733702
2P,61,50,164,10,7,40,55,1,0,45,35.0,10,7,40,10.0,7.0,35.0,MOVE_RIGHT,-5.0,0.6,12.206555615733702
1P,62,60,171,10,7,55,45,1,1,40,35.0,10,7,55,10.0,7.0,55.0,NONE,-20.0,0.5833333333333334,12.206555615733702
2P,62,60,171,10,7,45,55,1,0,40,35.0,10,7,45,10.0,7.0,40.0,MOVE_RIGHT,-10.0,0.5833333333333334,12.206555615733702
1P,63,70,178,10,7,55,50,1,1,35,35.0,10,7,55,10.0,7.0,55.0,MOVE_RIGHT,-20.0,0.5666666666666667,12.206555615733702
2P,63,70,178,10,7,50,55,1,0,35,35.0,10,7,50,10.0,7.0,45.0,MOVE_RIGHT,-15.0,0.5666666666666667,12.206555615733702
1P,64,80,185,10,7,60,55,1,1,30,35.0,10,7,60,10.0,7.0,55.0,MOVE_RIGHT,-25.0,0.55,12.206555615733702
2P,64,80,185,10,7,55,60,1,0,30,35.0,10,7,55,10.0,7.0,50.0,MOVE_RIGHT,-20.0,0.55,12.206555615733702
1P,65,90,192,10,7,65,60,1,1,25,35.0,10,7,65,10.0,7.0,60.0,MOVE_RIGHT,-30.0,0.5333333333333333,12.206555615733702
2P,65,90,192,10,7,60,65,1,0,25,35.0,10,7,60,10.0,7.0,55.0,MOVE_LEFT,-25.0,0.5333333333333333,12.206555615733702
1P,66,100,199,10,7,70,55,1,1,20,35.0,10,7,70,10.0,7.0,65.0,MOVE_RIGHT,-35.0,0.5166666666666667,12.206555615733702
2P,66,100,199,10,7,55,70,1,0,20,35.0,10,7,55,10.0,7.0,60.0,MOVE_RIGHT,-20.0,0.5166666666666667,12.206555615733702
1P,67,110,206,10,7,75,60,1,1,15,35.0,10,7,75,10.0,7.0,70.0,MOVE_RIGHT,-40.0,0.5,12.206555615733702
2P,67,110,206,10,7,60,75,1,0,15,35.0,10,7,60,10.0,7.0,55.0,MOVE_RIGHT,-25.0,0.5,12.206555615733702
1P,68,120,213,10,7,80,65,1,1,10,35.0,10,7,80,10.0,7.0,75.0,MOVE_RIGHT,-45.0,0.48333333333333334,12.206555615733702
2P,68,120,213,10,7,65,80,1,0,10,35.0,10,7,65,10.0,7.0,60.0,MOVE_RIGHT,-30.0,0.48333333333333334,12.206555615733702
1P,69,130,220,10,7,85,70,1,1,5,35.0,10,7,85,10.0,7.0,80.0,MOVE_RIGHT,-50.0,0.4666666666666667,12.206555615733702
2P,69,130,220,10,7,70,85,1,0,5,35.0,10,7,70,10.0,7.0,65.0,MOVE_RIGHT,-35.0,0.4666666666666667,12.206555615733702
1P,70,140,227,10,7,90,75,1,1,0,35.0,10,7,90,10.0,7.0,85.0,NONE,-55.0,0.45,12.206555615733702
2P,70,140,227,10,7,75,90,1,0,0,35.0,10,7,75,10.0,7.0,70.0,NONE,-40.0,0.45,12.206555615733702
1P,71,150,234,10,7,90,75,1,1,5,35.0,10,7,90,10.0,7.0,90.0,MOVE_RIGHT,-55.0,0.43333333333333335,12.206555615733702
2P,71,150,234,10,7,75,90,1,0,5,35.0,10,7,75,10.0,7.0,75.0,MOVE_RIGHT,-40.0,0.43333333333333335,12.206555615733702
1P,72,160,241,10,7,95,80,1,1,10,35.0,10,7,95,10.0,7.0,90.0,MOVE_RIGHT,-60.0,0.4166666666666667,12.206555615733702
2P,72,160,241,10,7,80,95,1,0,10,35.0,10,7,80,10.0,7.0,75.0,MOVE_RIGHT,-45.0,0.4166666666666667,12.206555615733702
1P,73,170,248,10,7,100,85,1,1,15,35.0,10,7,100,10.0,7.0,95.0,MOVE_RIGHT,-65.0,0.4,12.206555615733702
2P,73,170,248,10,7,85,100,1,0,15,35.0,10,7,85,10.0,7.0,80.0,MOVE_RIGHT,-50.0,0.4,12.206555615733702
1P,74,180,255,10,7,105,90,1,1,20,35.0,10,7,105,10.0,7.0,100.0,MOVE_RIGHT,-70.0,0.38333333333333336,12.206555615733702
2P,74,180,255,10,7,90,105,1,0,20,35.0,10,7,90,10.0,7.0,85.0,MOVE_RIGHT,-55.0,0.38333333333333336,12.206555615733702
1P,75,190,262,-10,7,110,95,1,1,25,35.0,-10,7,110,10.0,7.0,105.0,MOVE_RIGHT,-75.0,0.36666666666666664,12.206555615733702
2P,75,190,262,-10,7,95,110,1,0,25,35.0,-10,7,95,10.0,7.0,90.0,MOVE_RIGHT,-60.0,0.36666666666666664,12.206555615733702
1P,76,180,269,-10,7,115,100,1,1,30,35.0,-10,7,115,-10.0,7.0,110.0,MOVE_RIGHT,-80.0,0.35,12.206555615733702
2P,76,180,269,-10,7,100,115,1,0,30,35.0,-10,7,100,-10.0,7.0,95.0,NONE,-65.0,0.35,12.206555615733702
1P,77,170,276,-10,7,120,100,1,1,35,35.0,-10,7,120,-10.0,7.0,115.0,MOVE_RIGHT,-85.0,0.3333333333333333,12.206555615733702
2P,77,170,276,-10,7,100,120,1,0,35,35.0,-10,7,100,-10.0,7.0,100.0,MOVE_LEFT,-65.0,0.3333333333333333,12.206555615733702
1P,78,160,283,-10,7,125,95,1,1,40,35.0,-10,7,125,-10.0,7.0,120.0,MOVE_RIGHT,-90.0,0.31666666666666665,12.206555615733702
2P,78,160,283,-10,7,95,125,1,0,40,35.0,-10,7,95,-10.0,7.0,100.0,MOVE_LEFT,-60.0,0.31666666666666665,12.206555615733702
1P,79,150,290,-10,7,130,90,1,1,45,35.0,-10,7,130,-10.0,7.0,125.0,MOVE_RIGHT,-95.0,0.3,12.206555615733702
2P,79,150,290,-10,7,90,130,1,0,45,35.0,-10,7,90,-10.0,7.0,95.0,MOVE_LEFT,-55.0,0.3,12.206555615733702
1P,80,140,297,-10,7,135,85,1,1,50,35.0,-10,7,135,-10.0,7.0,130.0,NONE,-100.0,0.2833333333333333,12.206555615733702
2P,80,140,297,-10,7,85,135,1,0,50,35.0,-10,7,85,-10.0,7.0,90.0,MOVE_LEFT,-50.0,0.2833333333333333,12.206555615733702
1P,81,130,304,-10,7,135,80,1,1,55,35.0,-10,7,135,-10.0,7.0,135.0,NONE,-100.0,0.26666666666666666,12.206555615733702
2P,81,130,304,-10,7,80,135,1,0,55,35.0,-10,7,80,-10.0,7.0,85.0,MOVE_LEFT,-45.0,0.26666666666666666,12.206555615733702
1P,82,120,311,-10,7,135,75,1,1,60,35.0,-10,7,135,-10.0,7.0,135.0,MOVE_LEFT,-100.0,0.25,12.206555615733702
2P,82,120,311,-10,7,75,135,1,0,60,35.0,-10,7,75,-10.0,7.0,80.0,MOVE_LEFT,-40.0,0.25,12.206555615733702
1P,83,110,318,-10,7,130,70,1,1,65,35.0,-10,7,130,-10.0,7.0,135.0,MOVE_LEFT,-95.0,0.23333333333333334,12.206555615733702
2P,83,110,318,-10,7,70,130,1,0,65,35.0,-10,7,70,-10.0,7.0,75.0,MOVE_LEFT,-35.0,0.23333333333333334,12.206555615733702
1P,84,100,325,-10,7,125,65,1,1,70,35.0,-10,7,125,-10.0,7.0,130.0,MOVE_LEFT,-90.0,0.21666666666666667,12.206555615733702
2P,84,100,325,-10,7,65,125,1,0,70,35.0,-10,7,65,-10.0,7.0,70.0,MOVE_RIGHT,-30.0,0.21666666666666667,12.206555615733702
1P,85,90,332,-10,7,120,70,1,1,75,35.0,-10,7,120,-10.0,7.0,125.0,MOVE_LEFT,-85.0,0.2,12.206555615733702
2P,85,90,332,-10,7,70,120,1,0,75,35.0,-10,7,70,-10.0,7.0,65.0,MOVE_LEFT,-35.0,0.2,12.206555615733702
1P,86,80,339,-10,7,115,65,1,1,80,35.0,-10,7,115,-10.0,7.0,120.0,MOVE_LEFT,-80.0,0.18333333333333332,12.206555615733702
2P,86,80,339,-10,7,65,115,1,0,80,35.0,-10,7,65,-10.0,7.0,70.0,MOVE_LEFT,-30.0,0.18333333333333332,12.206555615733702
1P,87,70,346,-10,7,110,60,1,1,85,35.0,-10,7,110,-10.0,7.0,115.0,MOVE_LEFT,-75.0,0.16666666666666666,12.206555615733702
2P,87,70,346,-10,7,60,110,1,0,85,35.0,-10,7,60,-10.0,7.0,65.0,MOVE_RIGHT,-25.0,0.16666666666666666,12.206555615733702
1P,88,60,353,-10,7,105,65,1,1,90,35.0,-10,7,105,-10.0,7.0,110.0,MOVE_LEFT,-70.0,0.15,12.206555615733702
2P,88,60,353,-10,7,65,105,1,0,90,35.0,-10,7,65,-10.0,7.0,60.0,NONE,-30.0,0.15,12.206555615733702
1P,89,50,360,-10,7,100,65,1,1,95,35.0,-10,7,100,-10.0,7.0,105.0,MOVE_LEFT,-65.0,0.13333333333333333,12.206555615733702
2P,89,50,360,-10,7,65,100,1,0,95,35.0,-10,7,65,-10.0,7.0,65.0,MOVE_RIGHT,-30.0,0.13333333333333333,12.206555615733702
1P,90,40,367,-10,7,95,70,1,1,100,35.0,-10,7,95,-10.0,7.0,100.0,MOVE_LEFT,-60.0,0.11666666666666667,12.206555615733702
2P,90,40,367,-10,7,70,95,1,0,100,35.0,-10,7,70,-10.0,7.0,65.0,MOVE_LEFT,-35.0,0.11666666666666667,12.206555615733702
1P,91,30,374,-10,7,90,65,1,1,105,35.0,-10,7,90,-10.0,7.0,95.0,MOVE_LEFT,-55.0,0.1,12.206555615733702
2P,91,30,374,-10,7,65,90,1,0,105,35.0,-10,7,65,-10.0,7.0,70.0,MOVE_LEFT,-30.0,0.1,12.206555615733702
1P,92,20,381,-10,7,85,60,1,1,110,35.0,-10,7,85,-10.0,7.0,90.0,MOVE_LEFT,-50.0,0.08333333333333333,12.206555615733702
2P,92,20,381,-10,7,60,85,1,0,110,35.0,-10,7,60,-10.0,7.0,65.0,MOVE_LEFT,-25.0,0.08333333333333333,12.206555615733702
1P,93,10,388,-10,7,80,55,1,1,115,35.0,-10,7,80,-10.0,7.0,85.0,MOVE_LEFT,-45.0,0.06666666666666667,12.206555615733702
2P,93,10,388,-10,7,55,80,1,0,115,35.0,-10,7,55,-10.0,7.0,60.0,MOVE_LEFT,-20.0,0.06666666666666667,12.206555615733702
1P,94,0,395,10,7,75,50,1,1,120,35.0,10,7,75,-10.0,7.0,80.0,MOVE_LEFT,-40.0,0.05,12.206555615733702
2P,94,0,395,10,7,50,75,1,0,120,35.0,10,7,50,-10.0,7.0,55.0,NONE,-15.0,0.05,12.206555615733702
1P,95,10,402,10,7,70,50,1,1,125,35.0,10,7,70,10.0,7.0,75.0,NONE,-35.0,0.03333333333333333,12.206555615733702
2P,95,10,402,10,7,50,70,1,0,125,35.0,10,7,50,10.0,7.0,50.0,MOVE_RIGHT,-15.0,0.03333333333333333,12.206555615733702
1P,96,20,409,10,7,70,55,1,1,130,35.0,10,7,70,10.0,7.0,70.0,MOVE_LEFT,-35.0,0.016666666666666666,12.206555615733702
2P,96,20,409,10,7,55,70,1,0,130,35.0,10,7,55,10.0,7.0,50.0,MOVE_RIGHT,-20.0,0.016666666666666666,12.206555615733702
1P,97,30,416,10,7,65,60,1,1,135,95.0,10,7,65,10.0,7.0,70.0,MOVE_LEFT,30.0,1.1666666666666667,12.206555615733702
2P,97,30,416,10,7,60,65,1,0,135,95.0,10,7,60,10.0,7.0,55.0,MOVE_RIGHT,35.0,1.1666666666666667,12.206555615733702
1P,98,40,423,10,7,60,65,1,1,140,35.0,10,7,60,10.0,7.0,65.0,MOVE_LEFT,-25.0,1.15,12.206555615733702
2P,98,40,423,10,7,65,60,1,0,140,35.0,10,7,65,10.0,7.0,60.0,MOVE_RIGHT,-30.0,1.15,12.206555615733702
1P,99,45,430,-10,7,55,70,1,1,145,135.0,-10,7,55,10.0,7.0,60.0,MOVE_LEFT,80.0,1.1333333333333333,12.206555615733702
2P,99,45,430,-10,7,70,55,1,0,145,135.0,-10,7,70,10.0,7.0,65.0,MOVE_LEFT,65.0,1.1333333333333333,12.206555615733702
1P,0,95,80,0,0,80,80,0,0,-220,100.0,0,0,80,-10.0,7.0,55.0,MOVE_RIGHT,20.0,3.3333333333333335,0.0
2P,0,95,80,0,0,80,80,0,1,-220,100.0,0,0,80,-10.0,7.0,70.0,SERVE_TO_LEFT,20.0,3.3333333333333335,0.0
1P,1,95,80,-7,7,85,80,1,0,0,153.0,-7,7,85,0.0,0.0,80.0,MOVE_RIGHT,68.0,0.8,9.899494936611665
2P,1,95,80,-7,7,80,85,1,1,0,153.0,-7,7,80,0.0,0.0,80.0,MOVE_RIGHT,73.0,0.8,9.899494936611665
1P,2,88,87,-7,7,90,85,1,0,0,153.0,-7,7,90,-7.0,7.0,85.0,NONE,63.0,0.7833333333333333,9.899494936611665
2P,2,88,87,-7,7,85,90,1,1,0,153.0,-7,7,85,-7.0,7.0,80.0,MOVE_LEFT,68.0,0.7833333333333333,9.899494936611665
1P,3,81,94,-7,7,90,80,1,0,5,153.0,-7,7,90,-7.0,7.0,90.0,MOVE_LEFT,63.0,0.7666666666666667,9.899494936611665
2P,3,81,94,-7,7,80,90,1,1,5,153.0,-7,7,80,-7.0,7.0,85.0,MOVE_LEFT,73.0,0.7666666666666667,9.899494936611665
1P,4,74,101,-7,7,85,75,1,0,10,153.0,-7,7,85,-7.0,7.0,90.0,MOVE_LEFT,68.0,0.75,9.899494936611665
2P,4,74,101,-7,7,75,85,1,1,10,153.0,-7,7,75,-7.0,7.0,80.0,MOVE_LEFT,78.0,0.75,9.899494936611665
1P,5,67,108,-7,7,80,70,1,0,15,153.0,-7,7,80,-7.0,7.0,85.0,MOVE_LEFT,73.0,0.7333333333333333,9.899494936611665
2P,5,67,108,-7,7,70,80,1,1,15,153.0,-7,7,70,-7.0,7.0,75.0,MOVE_LEFT,83.0,0.7333333333333333,9.899494936611665
1P,6,60,115,-7,7,75,65,1,0,20,153.0,-7,7,75,-7.0,7.0,80.0,MOVE_LEFT,78.0,0.7166666666666667,9.899494936611665
2P,6,60,115,-7,7,65,75,1,1,20,153.0,-7,7,65,-7.0,7.0,70.0,MOVE_LEFT,88.0,0.7166666666666667,9.899494936611665
1P,7,53,122,-7,7,70,60,1,0,25,153.0,-7,7,70,-7.0,7.0,75.0,MOVE_LEFT,83.0,0.7,9.899494936611665
2P,7,53,122,-7,7,60,70,1,1,25,153.0,-7,7,60,-7.0,7.0,65.0,MOVE_LEFT,93.0,0.7,9.899494936611665
1P,8,46,129,-7,7,65,55,1,0,30,181.0,-7,7,65,-7.0,7.0,70.0,MOVE_LEFT,116.0,0.6166666666666667,9.899494936611665
2P,8,46,129,-7,7,55,65,1,1,30,181.0,-7,7,55,-7.0,7.0,60.0,MOVE_LEFT,126.0,0.6166666666666667,9.899494936611665
1P,9,39,136,-7,7,60,50,1,0,35,181.0,-7,7,60,-7.0,7.0,65.0,MOVE_LEFT,121.0,0.6,9.899494936611665
2P,9,39,136,-7,7,50,60,1,1,35,181.0,-7,7,50,-7.0,7.0,55.0,MOVE_LEFT,131.0,0.6,9.899494936611665
1P,10,32,143,-7,7,55,45,1,0,40,181.0,-7,7,55,-7.0,7.0,60.0,MOVE_RIGHT,126.0,0.5833333333333334,9.899494936611665
2P,10,32,143,-7,7,45,55,1,1,40,181.0,-7,7,45,-7.0,7.0,50.0,MOVE_LEFT,136.0,0.5833333333333334,9.899494936611665
1P,11,25,150,-7,7,60,40,1,0,45,181.0,-7,7,60,-7.0,7.0,55.0,MOVE_LEFT,121.0,0.5666666666666667,9.899494936611665
2P,11,25,150,-7,7,40,60,1,1,45,181.0,-7,7,40,-7.0,7.0,45.0,MOVE_LEFT,141.0,0.5666666666666667,9.899494936611665
1P,12,18,157,-7,7,55,35,1,0,50,181.0,-7,7,55,-7.0,7.0,60.0,MOVE_LEFT,126.0,0.55,9.899494936611665
2P,12,18,157,-7,7,35,55,1,1,50,181.0,-7,7,35,-7.0,7.0,40.0,NONE,146.0,0.55,9.899494936611665
1P,13,11,164,-7,7,50,35,1,0,55,181.0,-7,7,50,-7.0,7.0,55.0,MOVE_LEFT,131.0,0.5333333333333333,9.899494936611665
2P,13,11,164,-7,7,35,50,1,1,55,181.0,-7,7,35,-7.0,7.0,35.0,MOVE_LEFT,146.0,0.5333333333333333,9.899494936611665
1P,14,4,171,-7,7,45,30,1,0,60,181.0,-7,7,45,-7.0,7.0,50.0,MOVE_LEFT,136.0,0.5166666666666667,9.899494936611665
2P,14,4,171,-7,7,30,45,1,1,60,181.0,-7,7,30,-7.0,7.0,35.0,MOVE_LEFT,151.0,0.5166666666666667,9.899494936611665
1P,15,0,178,7,7,40,25,1,0,65,131.0,7,7,40,-7.0,7.0,45.0,MOVE_LEFT,91.0,0.5666666666666667,9.899494936611665
2P,15,0,178,7,7,25,40,1,1,65,131.0,7,7,25,-7.0,7.0,30.0,MOVE_RIGHT,106.0,0.5666666666666667,9.899494936611665
1P,16,7,185,7,7,35,30,1,0,70,117.0,7,7,35,7.0,7.0,40.0,MOVE_LEFT,82.0,0.55,9.899494936611665
2P,16,7,185,7,7,30,35,1,1,70,117.0,7,7,30,7.0,7.0,25.0,MOVE_RIGHT,87.0,0.55,9.899494936611665
1P,17,14,192,7,7,30,35,1,0,75,103.0,7,7,30,7.0,7.0,35.0,MOVE_LEFT,73.0,0.5333333333333333,9.899494936611665
2P,17,14,192,7,7,35,30,1,1,75,103.0,7,7,35,7.0,7.0,30.0,MOVE_RIGHT,68.0,0.5333333333333333,9.899494936611665
1P,18,21,199,7,7,25,40,1,0,80,153.0,7,7,25,7.0,7.0,30.0,NONE,128.0,0.5166666666666667,9.899494936611665
2P,18,21,199,7,7,40,25,1,1,80,153.0,7,7,40,7.0,7.0,35.0,MOVE_RIGHT,113.0,0.5166666666666667,9.899494936611665
1P,19,28,206,7,7,25,45,1,0,85,89.0,7,7,25,7.0,7.0,25.0,NONE,64.0,0.5,9.899494936611665
2P,19,28,206,7,7,45,25,1,1,85,89.0,7,7,45,7.0,7.0,40.0,MOVE_LEFT,44.0,0.5,9.899494936611665
1P,20,35,213,7,7,25,40,1,0,90,153.0,7,7,25,7.0,7.0,25.0,MOVE_RIGHT,128.0,0.48333333333333334,9.899494936611665
2P,20,35,213,7,7,40,25,1,1,90,153.0,7,7,40,7.0,7.0,45.0,MOVE_RIGHT,113.0,0.48333333333333334,9.899494936611665
1P,21,42,220,7,7,30,45,1,0,95,153.0,7,7,30,7.0,7.0,25.0,MOVE_RIGHT,123.0,0.4666666666666667,9.899494936611665
